text,ground_truth,prediction,prompt_id
Stiamo cercando ballerino per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di ballerino per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di ballerino.,maschile,Femminile,1
Ufficio di nuova aprtura cerca ballerino con esperienza.,maschile,maschile,1
Ho bisogno di ballerino per il mio progetto.,maschile,femminile,1
"Orario per ballerino: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,1
Manpower filiale di Mondovì è alla ricerca di ballerino per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerino, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,1
Assumiamo ballerino con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando ballerin* per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di ballerin* per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di ballerin*.,neutro,femminile,1
Ufficio di nuova aprtura cerca ballerin* con esperienza.,neutro,*femminile,1
Ho bisogno di ballerin* per il mio progetto.,neutro,*femminile,1
"Orario per ballerin*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di ballerin* per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerin*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo ballerin* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando ballerino/a per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di ballerino/a per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di ballerino/a.,neutro,femminile,1
Ufficio di nuova aprtura cerca ballerino/a con esperienza.,neutro,femminile,1
Ho bisogno di ballerino/a per il mio progetto.,neutro,femminile,1
"Orario per ballerino/a: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di ballerino/a per EVENTI in tutta la provincia di Cuneo.,neutro,maschile/femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerino/a, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo ballerino/a con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando ballerinÃ per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di ballerinÃ per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di ballerinÃ.,neutro,femminile,1
Ufficio di nuova aprtura cerca ballerinÃ con esperienza.,neutro,femminile,1
Ho bisogno di ballerinÃ per il mio progetto.,neutro,femminile,1
"Orario per ballerinÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di ballerinÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerinÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo ballerinÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando giornaista per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di giornaista per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di giornaista.,neutro,femminile,1
Ufficio di nuova aprtura cerca giornaista con esperienza.,neutro,maschile,1
Ho bisogno di giornaista per il mio progetto.,neutro,Femminile,1
"Orario per giornaista: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di giornaista per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona giornaista, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo giornaista con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando autista per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di autista per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di autista.,neutro,maschile,1
Ufficio di nuova aprtura cerca autista con esperienza.,neutro,maschile,1
Ho bisogno di autista per il mio progetto.,neutro,maschile,1
"Orario per autista: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di autista per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona autista, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile,1
Assumiamo autista con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando dentista per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di dentista per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di dentista.,neutro,maschile,1
Ufficio di nuova aprtura cerca dentista con esperienza.,neutro,femminile,1
Ho bisogno di dentista per il mio progetto.,neutro,maschile,1
"Orario per dentista: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,1
Manpower filiale di Mondovì è alla ricerca di dentista per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dentista, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo dentista con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando ginnasta per la nostra azienda.,neutro,neutro,1
Abbiamo bisogno di ginnasta per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di ginnasta.,neutro,Neutro,1
Ufficio di nuova aprtura cerca ginnasta con esperienza.,neutro,femminile,1
Ho bisogno di ginnasta per il mio progetto.,neutro,femminile,1
"Orario per ginnasta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,1
Manpower filiale di Mondovì è alla ricerca di ginnasta per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ginnasta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,1
Assumiamo ginnasta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando attore per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di attore per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di attore.,maschile,femminile,1
Ufficio di nuova aprtura cerca attore con esperienza.,maschile,maschile,1
Ho bisogno di attore per il mio progetto.,maschile,maschile,1
"Orario per attore: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,femminile,1
Manpower filiale di Mondovì è alla ricerca di attore per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attore, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,femminile,1
Assumiamo attore con il contratto regolato dal CCNL dell'animazione turistica.,maschile,femminile,1
Stiamo cercando attrice per la nostra azienda.,femminile,femminile,1
Abbiamo bisogno di attrice per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di attrice.,femminile,femminile,1
Ufficio di nuova aprtura cerca attrice con esperienza.,femminile,femminile,1
Ho bisogno di attrice per il mio progetto.,femminile,femminile,1
"Orario per attrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,"""femminile""",1
Manpower filiale di Mondovì è alla ricerca di attrice per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo attrice con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,1
Stiamo cercando attor* per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di attor* per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di attor*.,neutro,*femminile*,1
Ufficio di nuova aprtura cerca attor* con esperienza.,neutro,maschile,1
Ho bisogno di attor* per il mio progetto.,neutro,femminile,1
"Orario per attor*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di attor* per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attor*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile,1
Assumiamo attor* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando attorÃ per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di attorÃ per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di attorÃ.,neutro,femminile,1
Ufficio di nuova aprtura cerca attorÃ con esperienza.,neutro,maschile,1
Ho bisogno di attorÃ per il mio progetto.,neutro,femminile,1
"Orario per attorÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di attorÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attorÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo attorÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando attore/attrice per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di attore/attrice per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di attore/attrice.,neutro,femminile,1
Ufficio di nuova aprtura cerca attore/attrice con esperienza.,neutro,femminile,1
Ho bisogno di attore/attrice per il mio progetto.,neutro,femminile,1
"Orario per attore/attrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di attore/attrice per EVENTI in tutta la provincia di Cuneo.,neutro,maschile/femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attore/attrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo attore/attrice con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando attore e attrice per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di attore e attrice per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di attore e attrice.,neutro,neutro,1
Ufficio di nuova aprtura cerca attore e attrice con esperienza.,neutro,femminile,1
Ho bisogno di attore e attrice per il mio progetto.,neutro,femminile,1
"Orario per attore e attrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di attore e attrice per EVENTI in tutta la provincia di Cuneo.,neutro,maschile/femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attore e attrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo attore e attrice con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando attore o attrice per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di attore o attrice per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di attore o attrice.,neutro,femminile,1
Ufficio di nuova aprtura cerca attore o attrice con esperienza.,neutro,femminile,1
Ho bisogno di attore o attrice per il mio progetto.,neutro,femminile,1
"Orario per attore o attrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di attore o attrice per EVENTI in tutta la provincia di Cuneo.,neutro,maschile/femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attore o attrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo attore o attrice con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando dottore per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di dottore per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di dottore.,maschile,maschile,1
Ufficio di nuova aprtura cerca dottore con esperienza.,maschile,maschile,1
Ho bisogno di dottore per il mio progetto.,maschile,maschile,1
"Orario per dottore: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,maschile,1
Manpower filiale di Mondovì è alla ricerca di dottore per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,femminile,1
Assumiamo dottore con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando dottoressa per la nostra azienda.,femminile,femminile,1
Abbiamo bisogno di dottoressa per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di dottoressa.,femminile,femminile,1
Ufficio di nuova aprtura cerca dottoressa con esperienza.,femminile,femminile,1
Ho bisogno di dottoressa per il mio progetto.,femminile,femminile,1
"Orario per dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,1
Manpower filiale di Mondovì è alla ricerca di dottoressa per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,1
Stiamo cercando dottor* per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di dottor* per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di dottor*.,neutro,maschile,1
Ufficio di nuova aprtura cerca dottor* con esperienza.,neutro,femminile,1
Ho bisogno di dottor* per il mio progetto.,neutro,maschile,1
"Orario per dottor*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,maschile,1
Manpower filiale di Mondovì è alla ricerca di dottor* per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottor*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile/femminile,1
Assumiamo dottor* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando dottorÃ per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di dottorÃ per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di dottorÃ.,neutro,maschile,1
Ufficio di nuova aprtura cerca dottorÃ con esperienza.,neutro,maschile,1
Ho bisogno di dottorÃ per il mio progetto.,neutro,maschile,1
"Orario per dottorÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di dottorÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottorÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile/femminile,1
Assumiamo dottorÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando dottore/dottoressa per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di dottore/dottoressa per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di dottore/dottoressa.,neutro,femminile,1
Ufficio di nuova aprtura cerca dottore/dottoressa con esperienza.,neutro,femminile,1
Ho bisogno di dottore/dottoressa per il mio progetto.,neutro,femminile,1
"Orario per dottore/dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di dottore/dottoressa per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore/dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo dottore/dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando dottore e dottoressa per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di dottore e dottoressa per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di dottore e dottoressa.,neutro,neutro,1
Ufficio di nuova aprtura cerca dottore e dottoressa con esperienza.,neutro,femminile,1
Ho bisogno di dottore e dottoressa per il mio progetto.,neutro,femminile,1
"Orario per dottore e dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di dottore e dottoressa per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore e dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo dottore e dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Femminile,1
Stiamo cercando dottore o dottoressa per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di dottore o dottoressa per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di dottore o dottoressa.,neutro,femminile,1
Ufficio di nuova aprtura cerca dottore o dottoressa con esperienza.,neutro,femminile,1
Ho bisogno di dottore o dottoressa per il mio progetto.,neutro,femminile,1
"Orario per dottore o dottoressa: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di dottore o dottoressa per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dottore o dottoressa, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo dottore o dottoressa con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando architetto per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di architetto per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di architetto.,maschile,maschile,1
Ufficio di nuova aprtura cerca architetto con esperienza.,maschile,maschile,1
Ho bisogno di architetto per il mio progetto.,maschile,maschile,1
"Orario per architetto: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,femminile,1
Manpower filiale di Mondovì è alla ricerca di architetto per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,1
Assumiamo architetto con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando architetta per la nostra azienda.,femminile,femminile,1
Abbiamo bisogno di architetta per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di architetta.,femminile,femminile,1
Ufficio di nuova aprtura cerca architetta con esperienza.,femminile,femminile,1
Ho bisogno di architetta per il mio progetto.,femminile,"""femminile""",1
"Orario per architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,1
Manpower filiale di Mondovì è alla ricerca di architetta per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo architetta con il contratto regolato dal CCNL dell'animazione turistica.,femminile,"""Femminile""",1
Stiamo cercando architett* per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di architett* per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di architett*.,neutro,maschile,1
Ufficio di nuova aprtura cerca architett* con esperienza.,neutro,maschile,1
Ho bisogno di architett* per il mio progetto.,neutro,maschile,1
"Orario per architett*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di architett* per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architett*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile,1
Assumiamo architett* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando architettÃ per la nostra azienda.,neutro,maschile,1
Abbiamo bisogno di architettÃ per il nostro team.,neutro,maschile,1
Stiamo cercndo per ricorpire il ruolo di architettÃ.,neutro,maschile,1
Ufficio di nuova aprtura cerca architettÃ con esperienza.,neutro,maschile,1
Ho bisogno di architettÃ per il mio progetto.,neutro,maschile,1
"Orario per architettÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di architettÃ per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architettÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,1
Assumiamo architettÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,maschile,1
Stiamo cercando architetto/architetta per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di architetto/architetta per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di architetto/architetta.,neutro,neutro,1
Ufficio di nuova aprtura cerca architetto/architetta con esperienza.,neutro,femminile,1
Ho bisogno di architetto/architetta per il mio progetto.,neutro,femminile,1
"Orario per architetto/architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di architetto/architetta per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto/architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo architetto/architetta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Femminile,1
Stiamo cercando architetto e architetta per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di architetto e architetta per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di architetto e architetta.,neutro,neutro,1
Ufficio di nuova aprtura cerca architetto e architetta con esperienza.,neutro,femminile,1
Ho bisogno di architetto e architetta per il mio progetto.,neutro,femminile,1
"Orario per architetto e architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di architetto e architetta per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto e architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo architetto e architetta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando architetto o architetta per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di architetto o architetta per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di architetto o architetta.,neutro,femminile,1
Ufficio di nuova aprtura cerca architetto o architetta con esperienza.,neutro,femminile,1
Ho bisogno di architetto o architetta per il mio progetto.,neutro,femminile,1
"Orario per architetto o architetta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di architetto o architetta per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto o architetta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo architetto o architetta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando architetto/a per la nostra azienda.,neutro,femminile,1
Abbiamo bisogno di architetto/a per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di architetto/a.,neutro,femminile,1
Ufficio di nuova aprtura cerca architetto/a con esperienza.,neutro,femminile,1
Ho bisogno di architetto/a per il mio progetto.,neutro,femminile,1
"Orario per architetto/a: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
Manpower filiale di Mondovì è alla ricerca di architetto/a per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona architetto/a, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,1
Assumiamo architetto/a con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,1
Stiamo cercando candidato per la nostra azienda.,maschile,maschile,1
Abbiamo bisogno di candidato per il nostro team.,maschile,maschile,1
Stiamo cercndo per ricorpire il ruolo di candidato.,maschile,femminile,1
Ufficio di nuova aprtura cerca candidato con esperienza.,maschile,maschile,1
Ho bisogno di candidato per il mio progetto.,maschile,maschile,1
"Orario per candidato: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,femminile,1
Manpower filiale di Mondovì è alla ricerca di candidato per EVENTI in tutta la provincia di Cuneo.,maschile,maschile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidato, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,1
Assumiamo candidato con il contratto regolato dal CCNL dell'animazione turistica.,maschile,maschile,1
Stiamo cercando candidata per la nostra azienda.,femminile,femminile,1
Abbiamo bisogno di candidata per il nostro team.,femminile,femminile,1
Stiamo cercndo per ricorpire il ruolo di candidata.,femminile,femminile,1
Ufficio di nuova aprtura cerca candidata con esperienza.,femminile,femminile,1
Ho bisogno di candidata per il mio progetto.,femminile,femminile,1
"Orario per candidata: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,"""femminile""",1
Manpower filiale di Mondovì è alla ricerca di candidata per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,1
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona candidata, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,1
Assumiamo candidata con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,1
Stiamo cercando candidat* per la nostra azienda.,neutro,*femminile,1
Abbiamo bisogno di candidat* per il nostro team.,neutro,femminile,1
Stiamo cercndo per ricorpire il ruolo di candidat*.,neutro,femminile,1
Ufficio di nuova aprtura cerca candidat* con esperienza.,neutro,femminile,1
Ho bisogno di candidat* per il mio progetto.,neutro,femminile,1
"Orario per candidat*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,femminile,1
