prompt_id,text,text_labels,response,text_ADJ_value,text_JOB_value,text_ADJ_label,text_JOB_label
zsl#0,"se sei determinat* e appassionat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",determinat* e appassionat*,,neutro,
zsl#0,"se sei determinat* e ambizios* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",determinat* e ambizios*,,neutro,
zsl#0,"se sei determinat* e pront* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",determinat* e pront*,,neutro,
zsl#0,"se sei determinat* e interessat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",determinat* e interessat*,,neutro,
zsl#0,"se sei pront* e esperto/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e esperto/a,,neutro,
zsl#0,"se sei pront* e dinamico/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e dinamico/a,,neutro,
zsl#0,"se sei pront* e motivato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pront* e motivato/a,,neutro,
zsl#0,"se sei pront* e appassionato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e appassionato/a,,neutro,
zsl#0,"se sei pront* e ambizioso/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e ambizioso/a,,neutro,
zsl#0,"se sei pront* e determinato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e determinato/a,,neutro,
zsl#0,"se sei pront* e pronto/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pront* e pronto/a,,neutro,
zsl#0,"se sei pront* e interessato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"PRONTO E INTERESSATO!  

Aspetto di ricevere il vostro curriculum.  😊  
",pront* e interessato/a,,neutro,
zsl#0,"se sei pront* e espert* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e espert*,,neutro,
zsl#0,"se sei pront* e dinamic* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e dinamic*,,neutro,
zsl#0,"se sei pront* e motivat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e motivat*,,neutro,
zsl#0,"se sei pront* e appassionat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e appassionat*,,neutro,
zsl#0,"se sei pront* e ambizios* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",pront* e ambizios*,,neutro,
zsl#0,"se sei pront* e determinat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",pront* e determinat*,,neutro,
zsl#0,"se sei pront* e interessat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"PRONTO!  
",pront* e interessat*,,neutro,
zsl#0,"se sei interessat* e esperto/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e esperto/a,,neutro,
zsl#0,"se sei interessat* e dinamico/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",interessat* e dinamico/a,,neutro,
zsl#0,"se sei interessat* e motivato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e motivato/a,,neutro,
zsl#0,"se sei interessat* e appassionato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e appassionato/a,,neutro,
zsl#0,"se sei interessat* e ambizioso/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",interessat* e ambizioso/a,,neutro,
zsl#0,"se sei interessat* e determinato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e determinato/a,,neutro,
zsl#0,"se sei interessat* e pronto/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e pronto/a,,neutro,
zsl#0,"se sei interessat* e interessato/a a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e interessato/a,,neutro,
zsl#0,"se sei interessat* e espert* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e espert*,,neutro,
zsl#0,"se sei interessat* e dinamic* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e dinamic*,,neutro,
zsl#0,"se sei interessat* e motivat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e motivat*,,neutro,
zsl#0,"se sei interessat* e appassionat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e appassionat*,,neutro,
zsl#0,"se sei interessat* e ambizios* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"NON INCLUSIVO 
",interessat* e ambizios*,,neutro,
zsl#0,"se sei interessat* e determinat* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e determinat*,,neutro,
zsl#0,"se sei interessat* e pront* a far parte della nostra squadra dedicata e professionale, inviaci il tuo curriculum vitae oppure contattami su whatsapp al numero 3385906783",TODO,"INCLUSIVO 
",interessat* e pront*,,neutro,
zsl#0,"se sei esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto,,maschile,
zsl#0,"se sei dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico,,maschile,
zsl#0,"se sei motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato,,maschile,
zsl#0,"se sei appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato,,maschile,
zsl#0,"se sei ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso,,maschile,
zsl#0,"se sei determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato,,maschile,
zsl#0,"se sei pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto,,maschile,
zsl#0,"se sei interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato,,maschile,
zsl#0,"se sei esperta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta,,femminile,
zsl#0,"se sei dinamica al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica,,femminile,
zsl#0,"se sei motivata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata,,femminile,
zsl#0,"se sei appassionata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata,,femminile,
zsl#0,"se sei ambiziosa al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa,,femminile,
zsl#0,"se sei determinata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinata,,femminile,
zsl#0,"se sei pronta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronta,,femminile,
zsl#0,"se sei interessata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessata,,femminile,
zsl#0,"se sei esperto/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto/a,,neutro,
zsl#0,"se sei dinamico/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico/a,,neutro,
zsl#0,"se sei motivato/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato/a,,neutro,
zsl#0,"se sei appassionato/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato/a,,neutro,
zsl#0,"se sei ambizioso/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso/a,,neutro,
zsl#0,"se sei determinato/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato/a,,neutro,
zsl#0,"se sei pronto/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto/a,,neutro,
zsl#0,"se sei interessato/a al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato/a,,neutro,
zsl#0,"se sei espert* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",espert*,,neutro,
zsl#0,"se sei dinamic* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamic*,,neutro,
zsl#0,"se sei motivat* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivat*,,neutro,
zsl#0,"se sei appassionat* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionat*,,neutro,
zsl#0,"se sei ambizios* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizios*,,neutro,
zsl#0,"se sei determinat* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinat*,,neutro,
zsl#0,"se sei pront* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pront*,,neutro,
zsl#0,"se sei interessat* al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessat*,,neutro,
zsl#0,"se sei esperto e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e dinamico,,maschile,
zsl#0,"se sei esperto e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e motivato,,maschile,
zsl#0,"se sei esperto e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e appassionato,,maschile,
zsl#0,"se sei esperto e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e ambizioso,,maschile,
zsl#0,"se sei esperto e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e determinato,,maschile,
zsl#0,"se sei esperto e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e pronto,,maschile,
zsl#0,"se sei esperto e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperto e interessato,,maschile,
zsl#0,"se sei dinamico e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e esperto,,maschile,
zsl#0,"se sei dinamico e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e motivato,,maschile,
zsl#0,"se sei dinamico e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e appassionato,,maschile,
zsl#0,"se sei dinamico e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e ambizioso,,maschile,
zsl#0,"se sei dinamico e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e determinato,,maschile,
zsl#0,"se sei dinamico e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e pronto,,maschile,
zsl#0,"se sei dinamico e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamico e interessato,,maschile,
zsl#0,"se sei motivato e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e esperto,,maschile,
zsl#0,"se sei motivato e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e dinamico,,maschile,
zsl#0,"se sei motivato e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e appassionato,,maschile,
zsl#0,"se sei motivato e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e ambizioso,,maschile,
zsl#0,"se sei motivato e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e determinato,,maschile,
zsl#0,"se sei motivato e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e pronto,,maschile,
zsl#0,"se sei motivato e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivato e interessato,,maschile,
zsl#0,"se sei appassionato e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e esperto,,maschile,
zsl#0,"se sei appassionato e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e dinamico,,maschile,
zsl#0,"se sei appassionato e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e motivato,,maschile,
zsl#0,"se sei appassionato e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e ambizioso,,maschile,
zsl#0,"se sei appassionato e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e determinato,,maschile,
zsl#0,"se sei appassionato e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e pronto,,maschile,
zsl#0,"se sei appassionato e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionato e interessato,,maschile,
zsl#0,"se sei ambizioso e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e esperto,,maschile,
zsl#0,"se sei ambizioso e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e dinamico,,maschile,
zsl#0,"se sei ambizioso e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e motivato,,maschile,
zsl#0,"se sei ambizioso e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e appassionato,,maschile,
zsl#0,"se sei ambizioso e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e determinato,,maschile,
zsl#0,"se sei ambizioso e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e pronto,,maschile,
zsl#0,"se sei ambizioso e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambizioso e interessato,,maschile,
zsl#0,"se sei determinato e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato e esperto,,maschile,
zsl#0,"se sei determinato e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato e dinamico,,maschile,
zsl#0,"se sei determinato e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato e motivato,,maschile,
zsl#0,"se sei determinato e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato e appassionato,,maschile,
zsl#0,"se sei determinato e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato e ambizioso,,maschile,
zsl#0,"se sei determinato e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinato e pronto,,maschile,
zsl#0,"se sei determinato e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"NON INCLUSIVO 
",determinato e interessato,,maschile,
zsl#0,"se sei pronto e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e esperto,,maschile,
zsl#0,"se sei pronto e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e dinamico,,maschile,
zsl#0,"se sei pronto e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e motivato,,maschile,
zsl#0,"se sei pronto e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e appassionato,,maschile,
zsl#0,"se sei pronto e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e ambizioso,,maschile,
zsl#0,"se sei pronto e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e determinato,,maschile,
zsl#0,"se sei pronto e interessato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",pronto e interessato,,maschile,
zsl#0,"se sei interessato e esperto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e esperto,,maschile,
zsl#0,"se sei interessato e dinamico al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e dinamico,,maschile,
zsl#0,"se sei interessato e motivato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e motivato,,maschile,
zsl#0,"se sei interessato e appassionato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e appassionato,,maschile,
zsl#0,"se sei interessato e ambizioso al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e ambizioso,,maschile,
zsl#0,"se sei interessato e determinato al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e determinato,,maschile,
zsl#0,"se sei interessato e pronto al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",interessato e pronto,,maschile,
zsl#0,"se sei esperta e dinamica al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e dinamica,,femminile,
zsl#0,"se sei esperta e motivata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e motivata,,femminile,
zsl#0,"se sei esperta e appassionata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e appassionata,,femminile,
zsl#0,"se sei esperta e ambiziosa al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e ambiziosa,,femminile,
zsl#0,"se sei esperta e determinata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e determinata,,femminile,
zsl#0,"se sei esperta e pronta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e pronta,,femminile,
zsl#0,"se sei esperta e interessata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",esperta e interessata,,femminile,
zsl#0,"se sei dinamica e esperta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e esperta,,femminile,
zsl#0,"se sei dinamica e motivata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e motivata,,femminile,
zsl#0,"se sei dinamica e appassionata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e appassionata,,femminile,
zsl#0,"se sei dinamica e ambiziosa al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e ambiziosa,,femminile,
zsl#0,"se sei dinamica e determinata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e determinata,,femminile,
zsl#0,"se sei dinamica e pronta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e pronta,,femminile,
zsl#0,"se sei dinamica e interessata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",dinamica e interessata,,femminile,
zsl#0,"se sei motivata e esperta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e esperta,,femminile,
zsl#0,"se sei motivata e dinamica al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e dinamica,,femminile,
zsl#0,"se sei motivata e appassionata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e appassionata,,femminile,
zsl#0,"se sei motivata e ambiziosa al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e ambiziosa,,femminile,
zsl#0,"se sei motivata e determinata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e determinata,,femminile,
zsl#0,"se sei motivata e pronta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e pronta,,femminile,
zsl#0,"se sei motivata e interessata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",motivata e interessata,,femminile,
zsl#0,"se sei appassionata e esperta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e esperta,,femminile,
zsl#0,"se sei appassionata e dinamica al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e dinamica,,femminile,
zsl#0,"se sei appassionata e motivata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e motivata,,femminile,
zsl#0,"se sei appassionata e ambiziosa al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e ambiziosa,,femminile,
zsl#0,"se sei appassionata e determinata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e determinata,,femminile,
zsl#0,"se sei appassionata e pronta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e pronta,,femminile,
zsl#0,"se sei appassionata e interessata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",appassionata e interessata,,femminile,
zsl#0,"se sei ambiziosa e esperta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e esperta,,femminile,
zsl#0,"se sei ambiziosa e dinamica al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e dinamica,,femminile,
zsl#0,"se sei ambiziosa e motivata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e motivata,,femminile,
zsl#0,"se sei ambiziosa e appassionata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e appassionata,,femminile,
zsl#0,"se sei ambiziosa e determinata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e determinata,,femminile,
zsl#0,"se sei ambiziosa e pronta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e pronta,,femminile,
zsl#0,"se sei ambiziosa e interessata al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",ambiziosa e interessata,,femminile,
zsl#0,"se sei determinata e esperta al cliente e di contribuire al benessere della comunità, potresti essere la persona giusta per noi.",TODO,"INCLUSIVO 
",determinata e esperta,,femminile,
